InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564530,21901,"KEY FOB , BACK DOOR ",1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21452,TOADSTOOL MONEY BOX,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22685,FRENCH BLUE METAL DOOR SIGN 0,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22676,FRENCH BLUE METAL DOOR SIGN 1,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2011-08-25 14:57:00,0.0,,United Kingdom
564533,23348,,100,2011-08-25 15:09:00,0.0,,United Kingdom
564633,23084,,400,2011-08-26 12:14:00,0.0,,United Kingdom
564644,82583,,5,2011-08-26 13:35:00,0.0,,United Kingdom
564645,82583,amazon,44,2011-08-26 13:38:00,0.0,,United Kingdom
564651,23270,SET OF 2 CERAMIC PAINTED HEARTS ,96,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,192,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,22955,36 FOIL STAR CAKE CASES ,144,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,21786,POLKADOT RAIN HAT ,144,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564667,23084,,-400,2011-08-26 15:08:00,0.0,,United Kingdom
564761,gift_0001_30,,30,2011-08-30 10:48:00,0.0,,United Kingdom
564762,gift_0001_10,,30,2011-08-30 10:48:00,0.0,,United Kingdom
564914,85132C,damages,-109,2011-08-31 12:40:00,0.0,,United Kingdom
564915,21673,,26,2011-08-31 12:41:00,0.0,,United Kingdom
564916,22157,,31,2011-08-31 12:42:00,0.0,,United Kingdom
564917,79000,,245,2011-08-31 12:42:00,0.0,,United Kingdom
564918,16046,,21,2011-08-31 12:42:00,0.0,,United Kingdom
564919,23284,,8,2011-08-31 12:43:00,0.0,,United Kingdom
564920,48116,,8,2011-08-31 12:43:00,0.0,,United Kingdom
564921,85214,,6,2011-08-31 12:43:00,0.0,,United Kingdom
564922,22084,,5,2011-08-31 12:43:00,0.0,,United Kingdom
564923,21868,,2,2011-08-31 12:44:00,0.0,,United Kingdom
564924,21272,,1,2011-08-31 12:44:00,0.0,,United Kingdom
564925,21662,,1,2011-08-31 12:45:00,0.0,,United Kingdom
564926,22968,,9,2011-08-31 12:45:00,0.0,,United Kingdom
564927,23175,,2,2011-08-31 12:45:00,0.0,,United Kingdom
564928,35966,,1,2011-08-31 12:46:00,0.0,,United Kingdom
564929,37501,,1,2011-08-31 12:46:00,0.0,,United Kingdom
565042,85185B,,-27,2011-08-31 17:01:00,0.0,,United Kingdom
565043,22171,,8,2011-08-31 17:01:00,0.0,,United Kingdom
565045,21670,,-115,2011-08-31 17:03:00,0.0,,United Kingdom
565046,22606,,-49,2011-08-31 17:04:00,0.0,,United Kingdom
565047,21257,,7,2011-08-31 17:04:00,0.0,,United Kingdom
565048,84976,,-66,2011-08-31 17:06:00,0.0,,United Kingdom
565049,21907,,-77,2011-08-31 17:09:00,0.0,,United Kingdom
565052,21179,,-60,2011-08-31 17:11:00,0.0,,United Kingdom
565055,21172,,-10,2011-08-31 17:11:00,0.0,,United Kingdom
565057,82551,,-110,2011-08-31 17:12:00,0.0,,United Kingdom
565060,21165,,-46,2011-08-31 17:15:00,0.0,,United Kingdom
565063,21175,,-18,2011-08-31 17:15:00,0.0,,United Kingdom
565069,20665,,-49,2011-08-31 17:18:00,0.0,,United Kingdom
565070,85032D,,171,2011-08-31 17:18:00,0.0,,United Kingdom
565071,84754,,-242,2011-08-31 17:21:00,0.0,,United Kingdom
565072,21820,,-210,2011-08-31 17:22:00,0.0,,United Kingdom
565081,21067,,1,2011-09-01 09:03:00,0.0,,United Kingdom
565275,90209C,,-72,2011-09-02 11:08:00,0.0,,United Kingdom
565288,23135,?,101,2011-09-02 11:43:00,0.0,,United Kingdom
565296,84929,code mix up? 84930,-967,2011-09-02 12:04:00,0.0,,United Kingdom
565297,84877D,?,-203,2011-09-02 12:06:00,0.0,,United Kingdom
565302,21682,?display?,-156,2011-09-02 12:16:00,0.0,,United Kingdom
565304,16259,,-3167,2011-09-02 12:18:00,0.0,,United Kingdom
565306,21830,sold as 1,-252,2011-09-02 12:20:00,0.0,,United Kingdom
565307,21830,?,-443,2011-09-02 12:20:00,0.0,,United Kingdom
565308,21829,sold as 1,-432,2011-09-02 12:22:00,0.0,,United Kingdom
565310,21829,?missing,-1897,2011-09-02 12:26:00,0.0,,United Kingdom
565314,84660C,,-21,2011-09-02 12:43:00,0.0,,United Kingdom
565319,23348,,225,2011-09-02 13:07:00,0.0,,United Kingdom
565368,21784,,1,2011-09-02 14:59:00,0.0,,United Kingdom
565369,37342,,1,2011-09-02 15:02:00,0.0,,United Kingdom
565370,82494L,crushed ctn,-33,2011-09-02 15:04:00,0.0,,United Kingdom
565371,82483,crushed,-13,2011-09-02 15:04:00,0.0,,United Kingdom
565376,21682,,144,2011-09-02 15:10:00,0.0,,United Kingdom
565385,22435,?missing,-434,2011-09-02 15:46:00,0.0,,United Kingdom
565389,47343A,,-16,2011-09-02 16:19:00,0.0,,United Kingdom
565543,22502,,8,2011-09-05 12:07:00,0.0,,United Kingdom
565544,84989A,,1,2011-09-05 12:09:00,0.0,,United Kingdom
565545,20973,,1,2011-09-05 12:09:00,0.0,,United Kingdom
565556,POST,,750,2011-09-05 12:14:00,0.0,,United Kingdom
565797,47570B,,1,2011-09-07 10:15:00,0.0,,United Kingdom
565798,85232D,,1,2011-09-07 10:15:00,0.0,,United Kingdom
565935,23064,Crushed,-8,2011-09-08 10:46:00,0.0,,United Kingdom
565938,23066,,-13,2011-09-08 10:54:00,0.0,,United Kingdom
566064,22355,test,1,2011-09-08 15:53:00,0.0,,United Kingdom
566065,84660C,,1,2011-09-08 16:14:00,0.0,,United Kingdom
566066,15060B,,-52,2011-09-08 16:36:00,0.0,,United Kingdom
566067,20686,,-95,2011-09-08 16:36:00,0.0,,United Kingdom
566068,22268,,-86,2011-09-08 16:37:00,0.0,,United Kingdom
566121,23306,,-682,2011-09-09 10:56:00,0.0,,United Kingdom
566122,23084,temp adjustment,-484,2011-09-09 10:57:00,0.0,,United Kingdom
566316,23306,,682,2011-09-12 10:07:00,0.0,,United Kingdom
566323,22035,,1,2011-09-12 12:02:00,0.0,,United Kingdom
566324,22035,taig adjust,1,2011-09-12 12:03:00,0.0,,United Kingdom
566325,22035,taig adjust,36,2011-09-12 12:03:00,0.0,,United Kingdom
566327,23084,allocate stock for dotcom orders ta,4,2011-09-12 12:13:00,0.0,,United Kingdom
566449,20856,??,-140,2011-09-12 16:07:00,0.0,,United Kingdom
566476,23084,add stock to allocate online orders,2,2011-09-13 09:01:00,0.0,,United Kingdom
566478,23084,for online retail orders,1,2011-09-13 09:03:00,0.0,,United Kingdom
566493,23284,,1,2011-09-13 10:52:00,0.0,,United Kingdom
566573,22823,test,-22,2011-09-13 13:10:00,0.0,,United Kingdom
566574,22823,test,22,2011-09-13 13:14:00,0.0,,United Kingdom
566593,22035,,18,2011-09-13 14:59:00,0.0,,United Kingdom
566615,23084,,344,2011-09-13 17:30:00,0.0,,United Kingdom
566710,16207B,,-4,2011-09-14 12:03:00,0.0,,United Kingdom
566711,21578,,-31,2011-09-14 12:03:00,0.0,,United Kingdom
566712,22030,??,-635,2011-09-14 12:04:00,0.0,,United Kingdom
566762,85232D,,143,2011-09-14 17:35:00,0.0,,United Kingdom
566763,84708B,,-5,2011-09-14 17:48:00,0.0,,United Kingdom
566764,23065,,-13,2011-09-14 17:49:00,0.0,,United Kingdom
566765,22244,,-9,2011-09-14 17:50:00,0.0,,United Kingdom
566766,21311,,-117,2011-09-14 17:51:00,0.0,,United Kingdom
566767,20977,,-188,2011-09-14 17:52:00,0.0,,United Kingdom
566768,16045,,-3667,2011-09-14 17:53:00,0.0,,United Kingdom
566924,79163,,15,2011-09-15 15:17:00,0.0,,United Kingdom
566977,48173C,,-54,2011-09-16 09:47:00,0.0,,United Kingdom
566982,85049B,Amazon,1,2011-09-16 10:15:00,0.0,,United Kingdom
566983,23084,Amazon,1,2011-09-16 10:16:00,0.0,,United Kingdom
567056,22050,,25,2011-09-16 11:39:00,0.0,,United Kingdom
567057,84725,,-8,2011-09-16 11:39:00,0.0,,United Kingdom
567058,22453,,-12,2011-09-16 11:40:00,0.0,,United Kingdom
567059,22452,,-63,2011-09-16 11:41:00,0.0,,United Kingdom
567060,22445,,-62,2011-09-16 11:41:00,0.0,,United Kingdom
567061,84877B,,-27,2011-09-16 11:42:00,0.0,,United Kingdom
567063,23135,,-27,2011-09-16 11:50:00,0.0,,United Kingdom
567064,23135,,27,2011-09-16 11:51:00,0.0,,United Kingdom
567113,85215,Damaged,-29,2011-09-16 13:39:00,0.0,,United Kingdom
567125,21246,damaged,-2,2011-09-16 13:49:00,0.0,,United Kingdom
567127,85230E,Damaged,-48,2011-09-16 14:01:00,0.0,,United Kingdom
567129,72127,found box,24,2011-09-16 14:05:00,0.0,,United Kingdom
567131,21830,damaged,192,2011-09-16 14:13:00,0.0,,United Kingdom
567132,21830,OOPS ! adjustment,-384,2011-09-16 14:14:00,0.0,,United Kingdom
567133,85185B,Found in w/hse,50,2011-09-16 14:17:00,0.0,,United Kingdom
567137,84929,found,600,2011-09-16 14:39:00,0.0,,United Kingdom
567143,21179,damaged,-14,2011-09-16 15:02:00,0.0,,United Kingdom
567149,35607B,thrown away,-9,2011-09-16 15:29:00,0.0,,United Kingdom
567150,35817P,thrown away,-44,2011-09-16 15:29:00,0.0,,United Kingdom
567151,35815P,,34,2011-09-16 15:51:00,0.0,,United Kingdom
567152,35598C,found,3,2011-09-16 15:58:00,0.0,,United Kingdom
567201,23084,website fixed,110,2011-09-19 10:28:00,0.0,,United Kingdom
567207,35592T,,4,2011-09-19 11:01:00,0.0,,United Kingdom
567208,35597D,,2,2011-09-19 11:01:00,0.0,,United Kingdom
567335,35965,,6,2011-09-19 14:55:00,0.0,,United Kingdom
567337,35965,,5,2011-09-19 14:56:00,0.0,,United Kingdom
567363,23028,,-49,2011-09-19 16:58:00,0.0,,United Kingdom
567364,22925,,-20,2011-09-19 16:58:00,0.0,,United Kingdom
567366,21174,,-138,2011-09-19 16:59:00,0.0,,United Kingdom
567367,17012A,,-86,2011-09-19 17:15:00,0.0,,United Kingdom
567371,22084,,7,2011-09-20 09:24:00,0.0,,United Kingdom
567629,40016,?,-752,2011-09-21 13:21:00,0.0,,United Kingdom
567645,21447,,-53,2011-09-21 14:27:00,0.0,,United Kingdom
567680,23284,,4,2011-09-21 16:17:00,0.0,,United Kingdom
567693,85199L,?,-250,2011-09-21 17:26:00,0.0,,United Kingdom
567694,22665,,-24,2011-09-21 17:30:00,0.0,,United Kingdom
567695,22688,,-42,2011-09-21 17:31:00,0.0,,United Kingdom
567696,23091,,-15,2011-09-21 17:32:00,0.0,,United Kingdom
567719,20980,,-7,2011-09-22 10:32:00,0.0,,United Kingdom
567861,35597A,,-14,2011-09-22 14:01:00,0.0,,United Kingdom
567862,35591T,,-4,2011-09-22 14:02:00,0.0,,United Kingdom
567863,35598A,,8,2011-09-22 14:03:00,0.0,,United Kingdom
567918,79163,damaged,-1,2011-09-22 17:20:00,0.0,,United Kingdom
567920,84875D,found,5,2011-09-22 17:21:00,0.0,,United Kingdom
567921,21089,damaged,-7,2011-09-22 17:24:00,0.0,,United Kingdom
567923,37343,damaged,-2,2011-09-22 17:24:00,0.0,,United Kingdom
567925,84876D,damaged,-2,2011-09-22 17:26:00,0.0,,United Kingdom
567926,84877D,found,1,2011-09-22 17:27:00,0.0,,United Kingdom
567927,21654,Damaged,-3,2011-09-22 17:28:00,0.0,,United Kingdom
567931,84563B,damaged,-11,2011-09-22 17:38:00,0.0,,United Kingdom
567932,85213,,-12,2011-09-22 17:39:00,0.0,,United Kingdom
567933,84422,Dagamed,-30,2011-09-22 17:49:00,0.0,,United Kingdom
568052,90209C,,-3,2011-09-23 12:42:00,0.0,,United Kingdom
568053,90209C,,3,2011-09-23 12:44:00,0.0,,United Kingdom
568079,85197,,-1,2011-09-23 14:35:00,0.0,,United Kingdom
568080,44236,,-2,2011-09-23 14:35:00,0.0,,United Kingdom
568081,84663A,,-9,2011-09-23 14:36:00,0.0,,United Kingdom
568084,84927A,,-7,2011-09-23 14:38:00,0.0,,United Kingdom
568085,84912A,,2,2011-09-23 14:39:00,0.0,,United Kingdom
568087,85049D,,-8,2011-09-23 14:40:00,0.0,,United Kingdom
568088,21641,,-49,2011-09-23 14:40:00,0.0,,United Kingdom
568089,22245,,-37,2011-09-23 14:41:00,0.0,,United Kingdom
568090,20793,,-5,2011-09-23 14:41:00,0.0,,United Kingdom
568091,85211,,-3,2011-09-23 14:41:00,0.0,,United Kingdom
568092,23134,,1,2011-09-23 14:42:00,0.0,,United Kingdom
568093,20773,,-9,2011-09-23 14:42:00,0.0,,United Kingdom
568102,35911A,,20,2011-09-23 15:34:00,0.0,,United Kingdom
568158,PADS,PADS TO MATCH ALL CUSHIONS,1,2011-09-25 12:22:00,0.0,16133.0,United Kingdom
568233,21586,,-147,2011-09-26 11:37:00,0.0,,United Kingdom
568302,20700,?,-121,2011-09-26 12:46:00,0.0,,United Kingdom
568365,84663A,,30,2011-09-26 15:45:00,0.0,,United Kingdom
568371,22687,,-41,2011-09-26 16:48:00,0.0,,United Kingdom
568372,90082D,,-19,2011-09-26 16:54:00,0.0,,United Kingdom
568384,M,Manual,1,2011-09-27 09:46:00,0.0,12748.0,United Kingdom
568401,21394,damages,-35,2011-09-27 10:30:00,0.0,,United Kingdom
568403,84905,,-3,2011-09-27 10:35:00,0.0,,United Kingdom
568404,22497,,-17,2011-09-27 10:36:00,0.0,,United Kingdom
568405,22893,,-42,2011-09-27 10:36:00,0.0,,United Kingdom
568406,18094C,,-67,2011-09-27 10:37:00,0.0,,United Kingdom
568407,84660A,,-8,2011-09-27 10:38:00,0.0,,United Kingdom
568442,37327,damages,-131,2011-09-27 11:31:00,0.0,,United Kingdom
568543,84920,,-21,2011-09-27 14:33:00,0.0,,United Kingdom
568544,84921,,5,2011-09-27 14:33:00,0.0,,United Kingdom
568545,22548,,-70,2011-09-27 14:34:00,0.0,,United Kingdom
568546,22409,,-20,2011-09-27 14:35:00,0.0,,United Kingdom
568548,21830,,240,2011-09-27 14:40:00,0.0,,United Kingdom
568567,46000S,POLYESTER FILLER PAD 40x40cm,320,2011-09-27 18:41:00,0.0,,United Kingdom
568567,46000M,POLYESTER FILLER PAD 45x45cm,140,2011-09-27 18:41:00,0.0,,United Kingdom
568724,84816,damages,-21,2011-09-28 16:27:00,0.0,,United Kingdom
568725,79000,,-209,2011-09-28 16:28:00,0.0,,United Kingdom
568946,22740,adjustment,89,2011-09-29 15:01:00,0.0,,United Kingdom
568948,20984,found,120,2011-09-29 15:13:00,0.0,,United Kingdom
569083,23084,,3,2011-09-30 11:56:00,0.0,,United Kingdom
569098,21098,damages?,-231,2011-09-30 12:09:00,0.0,,United Kingdom
569102,21098,,-129,2011-09-30 12:25:00,0.0,,United Kingdom
569121,21244,,-38,2011-09-30 13:03:00,0.0,,United Kingdom
569131,22927,damaged,-5,2011-09-30 13:49:00,0.0,,United Kingdom
569135,21349,,5,2011-09-30 14:20:00,0.0,,United Kingdom
569256,20774,damaged,-14,2011-10-03 11:15:00,0.0,,United Kingdom
569335,84660A,damaged,-15,2011-10-03 13:57:00,0.0,,United Kingdom
569341,82600,historic computer difference?....se,-458,2011-10-03 14:19:00,0.0,,United Kingdom
569347,85086A,,-6,2011-10-03 14:38:00,0.0,,United Kingdom
569375,22829,,3,2011-10-03 16:29:00,0.0,,United Kingdom
569376,85106,,-9,2011-10-03 16:29:00,0.0,,United Kingdom
569377,22784,,-14,2011-10-03 16:30:00,0.0,,United Kingdom
569378,72799F,,-5,2011-10-03 16:31:00,0.0,,United Kingdom
569379,16015,,-69,2011-10-03 16:33:00,0.0,,United Kingdom
569380,21809,,-140,2011-10-03 16:40:00,0.0,,United Kingdom
569381,84660A,,15,2011-10-03 16:44:00,0.0,,United Kingdom
569391,84625C,,-32,2011-10-03 17:13:00,0.0,,United Kingdom
569392,47504K,,-275,2011-10-03 17:15:00,0.0,,United Kingdom
569393,23152,,-23,2011-10-03 17:15:00,0.0,,United Kingdom
569394,21163,,-70,2011-10-03 17:16:00,0.0,,United Kingdom
569458,20984,,58,2011-10-04 11:31:00,0.0,,United Kingdom
569463,23268,Lighthouse Trading zero invc incorr,192,2011-10-04 11:39:00,0.0,,United Kingdom
569464,23268,Incorrect stock entry.,-1440,2011-10-04 11:40:00,0.0,,United Kingdom
569465,23269,incorrect stock entry.,-1440,2011-10-04 11:41:00,0.0,,United Kingdom
569466,23270,incorrect stock entry.,-2880,2011-10-04 11:42:00,0.0,,United Kingdom
569517,23084,,14,2011-10-04 14:14:00,0.0,,United Kingdom
569540,21586,,96,2011-10-04 16:05:00,0.0,,United Kingdom
569541,21587,,48,2011-10-04 16:06:00,0.0,,United Kingdom
569578,23084,,5,2011-10-05 11:06:00,0.0,,United Kingdom
569657,84944,michel oops,22,2011-10-05 12:59:00,0.0,,United Kingdom
569681,84944,,25,2011-10-05 14:31:00,0.0,,United Kingdom
569716,22778,GLASS CLOCHE SMALL,2,2011-10-06 08:17:00,0.0,15804.0,United Kingdom
569817,21870,,-26,2011-10-06 12:09:00,0.0,,United Kingdom
569830,23343,wrongly coded 20713,800,2011-10-06 12:38:00,0.0,,United Kingdom
569831,20713,wrongly coded-23343,-800,2011-10-06 12:38:00,0.0,,United Kingdom
569854,35954,counted,-430,2011-10-06 14:26:00,0.0,,United Kingdom
569855,23412,?,-30,2011-10-06 14:27:00,0.0,,United Kingdom
569874,90180A,stock check,-32,2011-10-06 15:06:00,0.0,,United Kingdom
569875,90195A,check,-45,2011-10-06 15:07:00,0.0,,United Kingdom
569876,90210D,check,-28,2011-10-06 15:08:00,0.0,,United Kingdom
569877,90210C,,-10,2011-10-06 15:09:00,0.0,,United Kingdom
569878,90057,crushed boxes,-380,2011-10-06 15:12:00,0.0,,United Kingdom
569879,90012B,check,-5,2011-10-06 15:13:00,0.0,,United Kingdom
569880,90012A,stock check,-18,2011-10-06 15:14:00,0.0,,United Kingdom
569881,90014C,,-8,2011-10-06 15:14:00,0.0,,United Kingdom
569882,90014B,,-1,2011-10-06 15:15:00,0.0,,United Kingdom
569883,90014A,check,-12,2011-10-06 15:16:00,0.0,,United Kingdom
569884,90164B,,-14,2011-10-06 15:16:00,0.0,,United Kingdom
569885,90164A,,-15,2011-10-06 15:17:00,0.0,,United Kingdom
569886,90191,??,-60,2011-10-06 15:24:00,0.0,,United Kingdom
569895,23348,,420,2011-10-06 15:55:00,0.0,,United Kingdom
569924,22837,,9,2011-10-06 17:44:00,0.0,,United Kingdom
569925,21067,,6,2011-10-06 17:45:00,0.0,,United Kingdom
569926,35815P,,6,2011-10-06 17:45:00,0.0,,United Kingdom
569927,22171,,9,2011-10-06 17:45:00,0.0,,United Kingdom
569928,22062,,16,2011-10-06 17:49:00,0.0,,United Kingdom
569929,22084,,2,2011-10-06 17:50:00,0.0,,United Kingdom
569930,35914,,2,2011-10-06 17:50:00,0.0,,United Kingdom
569931,37370,,18,2011-10-06 17:50:00,0.0,,United Kingdom
569933,84849D,,101,2011-10-06 17:51:00,0.0,,United Kingdom
569934,85049D,,1,2011-10-06 17:51:00,0.0,,United Kingdom
569935,90209B,,1,2011-10-06 17:52:00,0.0,,United Kingdom
569937,90209C,,1,2011-10-06 17:52:00,0.0,,United Kingdom
569947,22062,,20,2011-10-06 18:20:00,0.0,,United Kingdom
570013,21395,,-38,2011-10-07 09:55:00,0.0,,United Kingdom
570015,21394,,42,2011-10-07 09:56:00,0.0,,United Kingdom
570065,22688,,2,2011-10-07 11:07:00,0.0,,United Kingdom
570110,22570,?,-74,2011-10-07 12:27:00,0.0,,United Kingdom
570112,22569,?,-84,2011-10-07 12:29:00,0.0,,United Kingdom
570120,22570,,6,2011-10-07 12:49:00,0.0,,United Kingdom
570185,21090,WET/MOULDY,-192,2011-10-07 14:56:00,0.0,,United Kingdom
570193,22449,can't find,-125,2011-10-07 15:32:00,0.0,,United Kingdom
570198,47504K,,72,2011-10-07 15:50:00,0.0,,United Kingdom
570259,22336,,-114,2011-10-10 09:59:00,0.0,,United Kingdom
570260,35933,,-34,2011-10-10 10:00:00,0.0,,United Kingdom
570261,35933,,10,2011-10-10 10:00:00,0.0,,United Kingdom
570262,35954,,-80,2011-10-10 10:00:00,0.0,,United Kingdom
570263,23412,,2,2011-10-10 10:00:00,0.0,,United Kingdom
570264,21288,,-22,2011-10-10 10:03:00,0.0,,United Kingdom
570294,84249A,damaged,-25,2011-10-10 12:00:00,0.0,,United Kingdom
570403,47574A,check,-61,2011-10-10 12:45:00,0.0,,United Kingdom
570440,21424,damages,-40,2011-10-10 14:31:00,0.0,,United Kingdom
570451,37467,,15,2011-10-10 15:15:00,0.0,,United Kingdom
570518,23268,,4,2011-10-11 10:41:00,0.0,,United Kingdom
570519,21244,,5,2011-10-11 10:42:00,0.0,,United Kingdom
570520,23412,,2,2011-10-11 10:43:00,0.0,,United Kingdom
570595,21823,check,-94,2011-10-11 11:47:00,0.0,,United Kingdom
570596,21803,check,-38,2011-10-11 11:48:00,0.0,,United Kingdom
570599,84596G,??,-365,2011-10-11 12:00:00,0.0,,United Kingdom
570645,84247E,,24,2011-10-11 12:44:00,0.0,,United Kingdom
570691,85231G,check,-110,2011-10-11 16:44:00,0.0,,United Kingdom
570709,21098,,19,2011-10-12 10:13:00,0.0,,United Kingdom
570710,21918,,10,2011-10-12 10:13:00,0.0,,United Kingdom
570711,21622,damages,-45,2011-10-12 10:14:00,0.0,,United Kingdom
570712,22121,?,-90,2011-10-12 10:15:00,0.0,,United Kingdom
570822,22501,Found,24,2011-10-12 12:52:00,0.0,,United Kingdom
570860,16168M,found,44,2011-10-12 15:25:00,0.0,,United Kingdom
570868,21311,,96,2011-10-12 16:18:00,0.0,,United Kingdom
570869,79164,,36,2011-10-12 16:21:00,0.0,,United Kingdom
570873,23322,mouldy,-40,2011-10-12 16:41:00,0.0,,United Kingdom
570874,23020,smashed,-4,2011-10-12 16:42:00,0.0,,United Kingdom
571010,22848,,-16,2011-10-13 12:13:00,0.0,,United Kingdom
571011,21078,,-207,2011-10-13 12:13:00,0.0,,United Kingdom
571012,21402,,-147,2011-10-13 12:15:00,0.0,,United Kingdom
571013,23306,,-104,2011-10-13 12:16:00,0.0,,United Kingdom
571016,84596G,,288,2011-10-13 12:17:00,0.0,,United Kingdom
571024,22812,?,-270,2011-10-13 12:18:00,0.0,,United Kingdom
571027,72816,,-36,2011-10-13 12:19:00,0.0,,United Kingdom
571035,M,Manual,1,2011-10-13 12:50:00,0.0,12446.0,RSA
571037,20669,,-25,2011-10-13 12:58:00,0.0,,United Kingdom
571042,23306,,48,2011-10-13 13:04:00,0.0,,United Kingdom
571112,22637,damages,-65,2011-10-13 17:36:00,0.0,,United Kingdom
571113,21407,,-19,2011-10-13 17:37:00,0.0,,United Kingdom
571114,23159,,-99,2011-10-13 17:40:00,0.0,,United Kingdom
571115,82567,,-73,2011-10-13 17:40:00,0.0,,United Kingdom
571116,23131,?,-49,2011-10-13 17:46:00,0.0,,United Kingdom
571124,72802A,Wet pallet-thrown away,-306,2011-10-14 09:36:00,0.0,,United Kingdom
571126,72802A,?,-50,2011-10-14 09:53:00,0.0,,United Kingdom
571128,72802A,Had been put aside.,54,2011-10-14 10:03:00,0.0,,United Kingdom
571130,72802C,check,-37,2011-10-14 10:05:00,0.0,,United Kingdom
571131,72802B,check,-51,2011-10-14 10:13:00,0.0,,United Kingdom
571198,21190,,48,2011-10-14 12:16:00,0.0,,United Kingdom
571249,23084,,6,2011-10-14 16:25:00,0.0,,United Kingdom
571254,23427,damaged,-2,2011-10-14 17:07:00,0.0,,United Kingdom
571458,21761,damaged,-2,2011-10-17 14:02:00,0.0,,United Kingdom
571459,20839,damages,-80,2011-10-17 14:03:00,0.0,,United Kingdom
571460,46775D,,6,2011-10-17 14:06:00,0.0,,United Kingdom
571633,20713,found,100,2011-10-18 11:27:00,0.0,,United Kingdom
571674,23702,,100,2011-10-18 13:22:00,0.0,,United Kingdom
571686,22149,damages,-40,2011-10-18 14:22:00,0.0,,United Kingdom
571687,22149,check,-46,2011-10-18 14:23:00,0.0,,United Kingdom
571688,22149,,46,2011-10-18 14:24:00,0.0,,United Kingdom
571689,85135B,,-27,2011-10-18 14:28:00,0.0,,United Kingdom
571704,23579,Sale error,4,2011-10-18 15:15:00,0.0,,United Kingdom
571718,21801,,5,2011-10-18 17:29:00,0.0,,United Kingdom
571719,22729,,7,2011-10-18 17:29:00,0.0,,United Kingdom
571720,85211,,3,2011-10-18 17:29:00,0.0,,United Kingdom
571721,21738,,2,2011-10-18 17:30:00,0.0,,United Kingdom
571722,22062,,1,2011-10-18 17:30:00,0.0,,United Kingdom
571723,85211,,-1,2011-10-18 17:30:00,0.0,,United Kingdom
571731,21911,,1,2011-10-19 09:51:00,0.0,,United Kingdom
571915,21627,check,-32,2011-10-19 15:34:00,0.0,,United Kingdom
572239,84247E,,1,2011-10-21 15:15:00,0.0,,United Kingdom
572341,85036A,,-82,2011-10-24 10:36:00,0.0,,United Kingdom
572345,20713,Found,100,2011-10-24 10:53:00,0.0,,United Kingdom
572468,72803A,damages,-160,2011-10-24 13:30:00,0.0,,United Kingdom
572476,20665,dotcom,21,2011-10-24 13:39:00,0.0,,United Kingdom
572477,20665,adjustment,-15,2011-10-24 13:39:00,0.0,,United Kingdom
572480,22049,damaged,-100,2011-10-24 13:44:00,0.0,,United Kingdom
572510,20967,Amazon Adjustment,1,2011-10-24 14:27:00,0.0,,United Kingdom
572514,20774,,-4,2011-10-24 14:36:00,0.0,,United Kingdom
572516,22336,damaged,-71,2011-10-24 14:45:00,0.0,,United Kingdom
572527,20984,damaged,-46,2011-10-24 15:35:00,0.0,,United Kingdom
572533,84877D,,-1,2011-10-24 16:06:00,0.0,,United Kingdom
572534,35597D,,-2,2011-10-24 16:07:00,0.0,,United Kingdom
572536,21294,,-8,2011-10-24 16:08:00,0.0,,United Kingdom
572537,37327,,2,2011-10-24 16:09:00,0.0,,United Kingdom
572539,79030D,,13,2011-10-24 16:10:00,0.0,,United Kingdom
572543,22570,,-32,2011-10-24 16:24:00,0.0,,United Kingdom
572547,20713,wrongly marked 23343,200,2011-10-24 17:01:00,0.0,,United Kingdom
572548,23343,20713 wrongly marked,-200,2011-10-24 17:01:00,0.0,,United Kingdom
572557,22427,damages,-29,2011-10-24 17:44:00,0.0,,United Kingdom
572564,40016,,-108,2011-10-25 09:56:00,0.0,,United Kingdom
572614,23595,adjustment,5,2011-10-25 11:38:00,0.0,,United Kingdom
572615,23595,re-adjustment,-5,2011-10-25 11:39:00,0.0,,United Kingdom
572684,23029,damages,-20,2011-10-25 14:00:00,0.0,,United Kingdom
572685,23032,damages,-60,2011-10-25 14:01:00,0.0,,United Kingdom
572686,23118,Breakages,-30,2011-10-25 14:03:00,0.0,,United Kingdom
572687,20840,damages,-30,2011-10-25 14:05:00,0.0,,United Kingdom
572689,84969,check,-50,2011-10-25 14:13:00,0.0,,United Kingdom
572690,21539,damages?,-111,2011-10-25 14:14:00,0.0,,United Kingdom
572691,22426,check,-15,2011-10-25 14:15:00,0.0,,United Kingdom
572692,21071,check,-82,2011-10-25 14:16:00,0.0,,United Kingdom
572693,35810A,check,-78,2011-10-25 14:20:00,0.0,,United Kingdom
